Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.200,7.607,3.833,5.065,6.221,7.930,11.681,14.560,38.461,44.593,0.131
5,41.800,5.497,0.668,4.400,5.056,5.932,7.678,8.935,15.310,16.061,0.182
10,39.000,5.513,3.310,4.379,4.828,5.879,7.607,9.087,13.530,33.376,0.181
15,33.600,5.083,0.552,4.214,4.836,5.781,6.712,7.213,18.279,20.492,0.197
20,41.200,5.339,1.396,4.363,5.071,5.986,7.297,8.087,10.481,12.869,0.187
25,42.800,5.231,3.097,4.258,4.761,5.985,7.097,8.256,10.019,12.341,0.191
30,31.800,5.327,0.537,4.275,4.973,5.867,6.928,8.557,18.715,22.829,0.188
35,41.400,5.434,3.002,4.414,4.976,5.978,7.124,8.031,11.695,22.249,0.184
40,49.200,5.265,3.283,4.348,4.958,5.961,6.932,7.515,10.082,15.043,0.190
45,36.000,5.206,1.727,4.209,4.700,5.476,7.054,8.786,15.435,25.596,0.192
50,36.800,5.187,2.293,4.281,4.882,5.786,7.001,7.736,9.390,9.848,0.193
55,46.400,5.375,3.336,4.362,4.997,5.969,7.308,8.201,10.549,12.750,0.186
60,34.400,5.357,2.550,4.387,4.926,5.688,7.379,8.374,12.190,12.549,0.187
65,29.800,6.129,0.852,4.246,5.088,5.976,7.487,8.877,17.796,127.939,0.163
70,40.600,5.329,0.633,4.198,4.899,5.866,6.788,8.085,11.074,25.486,0.188
75,37.400,5.738,0.711,4.352,5.166,6.330,7.624,9.459,17.338,32.354,0.174
80,38.800,5.377,1.782,4.398,5.079,6.007,7.060,8.482,11.738,13.035,0.186
85,48.800,6.009,0.691,4.725,5.374,6.608,8.251,9.694,15.110,24.703,0.166
90,33.400,5.348,0.773,4.413,5.085,5.921,6.933,7.529,15.352,19.213,0.187
95,42.200,5.384,2.565,4.390,5.013,6.220,7.112,8.291,10.996,12.409,0.186
100,46.000,5.531,0.680,4.575,5.170,6.049,7.451,8.854,11.489,13.307,0.181
105,34.800,5.535,2.497,4.350,5.044,6.116,7.493,8.276,21.617,28.537,0.181
110,35.200,5.705,2.866,4.589,5.210,6.298,7.661,9.778,12.661,14.047,0.175
115,41.800,5.395,3.026,4.277,4.989,6.073,7.700,8.532,10.791,11.892,0.185
